Period,Code,Revenue,Expense,Profit
2022-03-15,535,242.0,76.44824004317603,165.55175995682396
2022-03-15,577,115.0,26.86608001439201,88.13391998560799
2022-03-15,012,33.0,18.88608001439201,14.113919985607989
2022-03-15,121,29.0,8.022026671464003,20.977973328535995
2022-03-15,013,30.0,19.06608001439201,10.93391998560799
2022-03-15,221,45.0,18.46608001439201,26.53391998560799
2022-03-15,627,157.0,60.12824004317603,96.87175995682398
2022-03-15,119,197.0,51.66099067578081,145.3390093242192
2022-03-15,926,451.0,65.58216002878402,385.417839971216
2022-03-16,037,27.0,8.972026671464004,18.027973328535996
2022-03-16,037,27.0,8.972026671464004,18.027973328535996
2022-03-16,943,295.0,89.69432005756804,205.30567994243196
2022-03-16,022,20.0,15.856080014392012,4.1439199856079885
2022-03-16,119,197.0,51.66099067578081,145.3390093242192
2022-03-16,121,29.0,8.022026671464003,20.977973328535995
2022-03-16,577,115.0,26.86608001439201,88.13391998560799
2022-03-16,577,115.0,26.86608001439201,88.13391998560799
2022-03-16,011,49.0,37.86216002878402,11.137839971215982
2022-03-16,113,86.0,23.23608001439201,62.76391998560799
2022-03-16,250,114.0,76.17432005756802,37.825679942431975
2022-03-16,221,45.0,18.46608001439201,26.53391998560799
2022-03-16,011,49.0,37.86216002878402,11.137839971215982
2022-03-16,250,114.0,76.17432005756802,37.825679942431975
2022-03-16,011,49.0,37.86216002878402,11.137839971215982
2022-03-16,577,115.0,26.86608001439201,88.13391998560799
2022-03-17,221,45.0,18.46608001439201,26.53391998560799
2022-03-17,524,266.0,57.67216002878402,208.32783997121598
2022-03-17,011,49.0,37.86216002878402,11.137839971215982
2022-03-17,121,29.0,8.022026671464003,20.977973328535995
2022-03-17,114,83.0,36.442160028784016,46.557839971215984
2022-03-17,535,242.0,76.44824004317603,165.55175995682396
2022-03-17,311,89.0,36.41216002878402,52.58783997121598
2022-03-17,222,44.0,9.532026671464003,34.467973328536
2022-03-17,532,145.0,53.33824004317603,91.66175995682397
2022-03-17,022,20.0,15.856080014392012,4.1439199856079885
2022-03-17,311,89.0,36.41216002878402,52.58783997121598
2022-03-17,113,86.0,23.23608001439201,62.76391998560799
2022-03-17,927,40.0,32.14216002878402,7.857839971215981
2022-03-17,037,27.0,8.972026671464004,18.027973328535996
2022-03-17,577,115.0,26.86608001439201,88.13391998560799
2022-03-17,072,29.0,17.78608001439201,11.21391998560799
2022-03-18,013,30.0,19.06608001439201,10.93391998560799
2022-03-18,121,29.0,8.022026671464003,20.977973328535995
2022-03-18,311,89.0,36.41216002878402,52.58783997121598
2022-03-18,114,83.0,36.442160028784016,46.557839971215984
2022-03-18,250,114.0,76.17432005756802,37.825679942431975
2022-03-18,535,242.0,76.44824004317603,165.55175995682396
2022-03-18,037,27.0,8.972026671464004,18.027973328535996
2022-03-18,523,200.0,86.44432005756805,113.55567994243195
2022-03-18,943,295.0,89.69432005756804,205.30567994243196
2022-03-18,524,266.0,57.67216002878402,208.32783997121598
2022-03-18,613,1328.0,226.35432005756803,1101.645679942432
2022-03-18,613,1328.0,226.35432005756803,1101.645679942432
2022-03-18,311,89.0,36.41216002878402,52.58783997121598
2022-03-18,037,27.0,8.972026671464004,18.027973328535996
2022-03-18,311,89.0,36.41216002878402,52.58783997121598
2022-03-18,022,20.0,15.856080014392012,4.1439199856079885
2022-03-18,577,115.0,26.86608001439201,88.13391998560799
2022-03-18,532,145.0,53.33824004317603,91.66175995682397
2022-03-18,533,186.0,85.97432005756804,100.02567994243196
2022-03-18,533,186.0,85.97432005756804,100.02567994243196
2022-03-18,250,114.0,76.17432005756802,37.825679942431975
2022-03-18,118,56.0,8.587216002878401,47.4127839971216
2022-03-18,022,20.0,15.856080014392012,4.1439199856079885
2022-03-18,523,200.0,86.44432005756805,113.55567994243195
2022-03-19,943,295.0,89.69432005756804,205.30567994243196
2022-03-19,535,242.0,76.44824004317603,165.55175995682396
2022-03-19,533,186.0,85.97432005756804,100.02567994243196
2022-03-19,986,71.0,38.43216002878402,32.56783997121598
2022-03-19,524,266.0,57.67216002878402,208.32783997121598
2022-03-19,532,145.0,53.33824004317603,91.66175995682397
2022-03-19,311,89.0,36.41216002878402,52.58783997121598
2022-03-19,531,87.0,36.46216002878402,50.53783997121598
2022-03-19,072,29.0,17.78608001439201,11.21391998560799
2022-03-19,113,86.0,23.23608001439201,62.76391998560799
2022-03-19,524,266.0,57.67216002878402,208.32783997121598
2022-03-19,926,451.0,65.58216002878402,385.417839971216
2022-03-19,161,24.0,17.716080014392013,6.283919985607987
2022-03-19,114,83.0,36.442160028784016,46.557839971215984
2022-03-19,250,114.0,76.17432005756802,37.825679942431975
2022-03-19,532,145.0,53.33824004317603,91.66175995682397
2022-03-19,927,40.0,32.14216002878402,7.857839971215981
2022-03-20,012,33.0,18.88608001439201,14.113919985607989
2022-03-20,222,44.0,9.532026671464003,34.467973328536
2022-03-20,523,200.0,86.44432005756805,113.55567994243195
2022-03-20,577,115.0,26.86608001439201,88.13391998560799
2022-03-20,114,83.0,36.442160028784016,46.557839971215984
2022-03-20,013,30.0,19.06608001439201,10.93391998560799
2022-03-20,524,266.0,57.67216002878402,208.32783997121598
2022-03-20,311,89.0,36.41216002878402,52.58783997121598
2022-03-20,311,89.0,36.41216002878402,52.58783997121598
2022-03-20,222,44.0,9.532026671464003,34.467973328536
2022-03-20,523,200.0,86.44432005756805,113.55567994243195
2022-03-20,119,197.0,51.66099067578081,145.3390093242192
2022-03-20,250,114.0,76.17432005756802,37.825679942431975
2022-03-20,986,71.0,38.43216002878402,32.56783997121598
2022-03-20,577,115.0,26.86608001439201,88.13391998560799
2022-03-20,613,1328.0,226.35432005756803,1101.645679942432
2022-03-20,118,56.0,8.587216002878401,47.4127839971216
2022-03-20,926,451.0,65.58216002878402,385.417839971216
2022-03-21,943,295.0,89.69432005756804,205.30567994243196
2022-03-21,222,44.0,9.532026671464003,34.467973328536
2022-03-21,037,27.0,8.972026671464004,18.027973328535996
2022-03-21,627,157.0,60.12824004317603,96.87175995682398
2022-03-21,250,114.0,76.17432005756802,37.825679942431975
2022-03-21,532,145.0,53.33824004317603,91.66175995682397
2022-03-21,119,197.0,51.66099067578081,145.3390093242192
2022-03-21,011,49.0,37.86216002878402,11.137839971215982
2022-03-21,535,242.0,76.44824004317603,165.55175995682396
2022-03-21,118,56.0,8.587216002878401,47.4127839971216
2022-03-21,222,44.0,9.532026671464003,34.467973328536
2022-03-21,011,49.0,37.86216002878402,11.137839971215982
2022-03-21,533,186.0,85.97432005756804,100.02567994243196
2022-03-21,221,45.0,18.46608001439201,26.53391998560799
2022-03-21,986,71.0,38.43216002878402,32.56783997121598
2022-03-21,627,157.0,60.12824004317603,96.87175995682398
2022-03-21,535,242.0,76.44824004317603,165.55175995682396
2022-03-21,533,186.0,85.97432005756804,100.02567994243196
2022-03-21,113,86.0,23.23608001439201,62.76391998560799
2022-03-21,037,27.0,8.972026671464004,18.027973328535996
2022-03-21,011,49.0,37.86216002878402,11.137839971215982
2022-03-21,011,49.0,37.86216002878402,11.137839971215982
2022-03-22,627,157.0,60.12824004317603,96.87175995682398
2022-03-22,531,87.0,36.46216002878402,50.53783997121598
2022-03-22,072,29.0,17.78608001439201,11.21391998560799
2022-03-22,121,29.0,8.022026671464003,20.977973328535995
2022-03-22,534,217.0,54.132160028784014,162.86783997121597
2022-03-22,986,71.0,38.43216002878402,32.56783997121598
2022-03-22,011,49.0,37.86216002878402,11.137839971215982
2022-03-22,926,451.0,65.58216002878402,385.417839971216
2022-03-22,927,40.0,32.14216002878402,7.857839971215981
2022-03-22,161,24.0,17.716080014392013,6.283919985607987
2022-03-22,121,29.0,8.022026671464003,20.977973328535995
2022-03-22,627,157.0,60.12824004317603,96.87175995682398
2022-03-22,119,197.0,51.66099067578081,145.3390093242192
2022-03-22,627,157.0,60.12824004317603,96.87175995682398
2022-03-22,311,89.0,36.41216002878402,52.58783997121598
2022-03-22,613,1328.0,226.35432005756803,1101.645679942432
2022-03-22,221,45.0,18.46608001439201,26.53391998560799
2022-03-22,222,44.0,9.532026671464003,34.467973328536
2022-03-22,627,157.0,60.12824004317603,96.87175995682398
2022-03-22,221,45.0,18.46608001439201,26.53391998560799
2022-03-22,311,89.0,36.41216002878402,52.58783997121598
2022-03-22,221,45.0,18.46608001439201,26.53391998560799
2022-03-22,943,295.0,89.69432005756804,205.30567994243196
2022-03-22,037,27.0,8.972026671464004,18.027973328535996
2022-03-23,577,115.0,26.86608001439201,88.13391998560799
2022-03-23,118,56.0,8.587216002878401,47.4127839971216
2022-03-23,118,56.0,8.587216002878401,47.4127839971216
2022-03-23,927,40.0,32.14216002878402,7.857839971215981
2022-03-23,114,83.0,36.442160028784016,46.557839971215984
2022-03-23,943,295.0,89.69432005756804,205.30567994243196
2022-03-23,012,33.0,18.88608001439201,14.113919985607989
2022-03-23,250,114.0,76.17432005756802,37.825679942431975
2022-03-23,535,242.0,76.44824004317603,165.55175995682396
2022-03-23,535,242.0,76.44824004317603,165.55175995682396
2022-03-23,943,295.0,89.69432005756804,205.30567994243196
2022-03-23,013,30.0,19.06608001439201,10.93391998560799
2022-03-23,311,89.0,36.41216002878402,52.58783997121598
2022-03-23,926,451.0,65.58216002878402,385.417839971216
2022-03-23,927,40.0,32.14216002878402,7.857839971215981
2022-03-23,311,89.0,36.41216002878402,52.58783997121598
2022-03-23,577,115.0,26.86608001439201,88.13391998560799
2022-03-23,533,186.0,85.97432005756804,100.02567994243196
2022-03-23,577,115.0,26.86608001439201,88.13391998560799
2022-03-23,072,29.0,17.78608001439201,11.21391998560799
2022-03-23,533,186.0,85.97432005756804,100.02567994243196
2022-03-23,524,266.0,57.67216002878402,208.32783997121598
2022-03-23,532,145.0,53.33824004317603,91.66175995682397
2022-03-23,118,56.0,8.587216002878401,47.4127839971216
2022-03-23,533,186.0,85.97432005756804,100.02567994243196
2022-03-23,533,186.0,85.97432005756804,100.02567994243196
2022-03-23,250,114.0,76.17432005756802,37.825679942431975
2022-03-23,926,451.0,65.58216002878402,385.417839971216
2022-03-24,524,266.0,57.67216002878402,208.32783997121598
2022-03-24,011,49.0,37.86216002878402,11.137839971215982
2022-03-24,119,197.0,51.66099067578081,145.3390093242192
2022-03-24,113,86.0,23.23608001439201,62.76391998560799
2022-03-24,012,33.0,18.88608001439201,14.113919985607989
2022-03-24,533,186.0,85.97432005756804,100.02567994243196
2022-03-24,119,197.0,51.66099067578081,145.3390093242192
2022-03-24,022,20.0,15.856080014392012,4.1439199856079885
2022-03-24,943,295.0,89.69432005756804,205.30567994243196
2022-03-24,161,24.0,17.716080014392013,6.283919985607987
2022-03-24,524,266.0,57.67216002878402,208.32783997121598
2022-03-24,535,242.0,76.44824004317603,165.55175995682396
2022-03-25,022,20.0,15.856080014392012,4.1439199856079885
2022-03-25,250,114.0,76.17432005756802,37.825679942431975
2022-03-25,523,200.0,86.44432005756805,113.55567994243195
2022-03-25,011,49.0,37.86216002878402,11.137839971215982
2022-03-25,119,197.0,51.66099067578081,145.3390093242192
2022-03-25,011,49.0,37.86216002878402,11.137839971215982
2022-03-25,523,200.0,86.44432005756805,113.55567994243195
2022-03-25,613,1328.0,226.35432005756803,1101.645679942432
2022-03-25,986,71.0,38.43216002878402,32.56783997121598
2022-03-25,113,86.0,23.23608001439201,62.76391998560799
2022-03-25,986,71.0,38.43216002878402,32.56783997121598
2022-03-25,927,40.0,32.14216002878402,7.857839971215981
2022-03-25,577,115.0,26.86608001439201,88.13391998560799
2022-03-25,222,44.0,9.532026671464003,34.467973328536
2022-03-25,535,242.0,76.44824004317603,165.55175995682396
2022-03-25,161,24.0,17.716080014392013,6.283919985607987
2022-03-25,926,451.0,65.58216002878402,385.417839971216
2022-03-25,012,33.0,18.88608001439201,14.113919985607989
2022-03-25,311,89.0,36.41216002878402,52.58783997121598
2022-03-25,221,45.0,18.46608001439201,26.53391998560799
2022-03-25,221,45.0,18.46608001439201,26.53391998560799
2022-03-25,118,56.0,8.587216002878401,47.4127839971216
2022-03-25,119,197.0,51.66099067578081,145.3390093242192
2022-03-25,613,1328.0,226.35432005756803,1101.645679942432
2022-03-25,627,157.0,60.12824004317603,96.87175995682398
2022-03-25,535,242.0,76.44824004317603,165.55175995682396
2022-03-26,535,242.0,76.44824004317603,165.55175995682396
2022-03-26,161,24.0,17.716080014392013,6.283919985607987
2022-03-26,013,30.0,19.06608001439201,10.93391998560799
2022-03-26,121,29.0,8.022026671464003,20.977973328535995
2022-03-26,627,157.0,60.12824004317603,96.87175995682398
2022-03-26,072,29.0,17.78608001439201,11.21391998560799
2022-03-26,311,89.0,36.41216002878402,52.58783997121598
2022-03-26,119,197.0,51.66099067578081,145.3390093242192
2022-03-26,114,83.0,36.442160028784016,46.557839971215984
2022-03-26,533,186.0,85.97432005756804,100.02567994243196
2022-03-26,577,115.0,26.86608001439201,88.13391998560799
2022-03-26,161,24.0,17.716080014392013,6.283919985607987
2022-03-26,532,145.0,53.33824004317603,91.66175995682397
2022-03-26,011,49.0,37.86216002878402,11.137839971215982
2022-03-26,533,186.0,85.97432005756804,100.02567994243196
2022-03-26,118,56.0,8.587216002878401,47.4127839971216
2022-03-26,531,87.0,36.46216002878402,50.53783997121598
2022-03-26,114,83.0,36.442160028784016,46.557839971215984
2022-03-26,119,197.0,51.66099067578081,145.3390093242192
2022-03-27,113,86.0,23.23608001439201,62.76391998560799
2022-03-27,311,89.0,36.41216002878402,52.58783997121598
2022-03-27,927,40.0,32.14216002878402,7.857839971215981
2022-03-27,627,157.0,60.12824004317603,96.87175995682398
2022-03-27,534,217.0,54.132160028784014,162.86783997121597
2022-03-27,613,1328.0,226.35432005756803,1101.645679942432
2022-03-27,113,86.0,23.23608001439201,62.76391998560799
2022-03-27,627,157.0,60.12824004317603,96.87175995682398
2022-03-27,523,200.0,86.44432005756805,113.55567994243195
2022-03-27,011,49.0,37.86216002878402,11.137839971215982
2022-03-27,161,24.0,17.716080014392013,6.283919985607987
2022-03-27,311,89.0,36.41216002878402,52.58783997121598
2022-03-27,011,49.0,37.86216002878402,11.137839971215982
2022-03-27,523,200.0,86.44432005756805,113.55567994243195
2022-03-27,926,451.0,65.58216002878402,385.417839971216
2022-03-27,222,44.0,9.532026671464003,34.467973328536
2022-03-27,825,1025.0,142.0519813515616,882.9480186484384
2022-03-27,311,89.0,36.41216002878402,52.58783997121598
2022-03-27,114,83.0,36.442160028784016,46.557839971215984
2022-03-27,532,145.0,53.33824004317603,91.66175995682397
2022-03-28,222,44.0,9.532026671464003,34.467973328536
2022-03-28,926,451.0,65.58216002878402,385.417839971216
2022-03-28,221,45.0,18.46608001439201,26.53391998560799
2022-03-28,012,33.0,18.88608001439201,14.113919985607989
2022-03-28,121,29.0,8.022026671464003,20.977973328535995
2022-03-28,037,27.0,8.972026671464004,18.027973328535996
2022-03-28,161,24.0,17.716080014392013,6.283919985607987
2022-03-28,986,71.0,38.43216002878402,32.56783997121598
2022-03-28,521,67.0,36.07216002878402,30.92783997121598
2022-03-28,613,1328.0,226.35432005756803,1101.645679942432
2022-03-28,311,89.0,36.41216002878402,52.58783997121598
2022-03-28,927,40.0,32.14216002878402,7.857839971215981
2022-03-28,926,451.0,65.58216002878402,385.417839971216
2022-03-28,986,71.0,38.43216002878402,32.56783997121598
2022-03-28,532,145.0,53.33824004317603,91.66175995682397
2022-03-28,072,29.0,17.78608001439201,11.21391998560799
2022-03-28,927,40.0,32.14216002878402,7.857839971215981
2022-03-29,627,157.0,60.12824004317603,96.87175995682398
2022-03-29,523,200.0,86.44432005756805,113.55567994243195
2022-03-29,250,114.0,76.17432005756802,37.825679942431975
2022-03-29,013,30.0,19.06608001439201,10.93391998560799
2022-03-29,250,114.0,76.17432005756802,37.825679942431975
2022-03-29,531,87.0,36.46216002878402,50.53783997121598
2022-03-29,161,24.0,17.716080014392013,6.283919985607987
2022-03-29,532,145.0,53.33824004317603,91.66175995682397
2022-03-29,535,242.0,76.44824004317603,165.55175995682396
2022-03-29,121,29.0,8.022026671464003,20.977973328535995
2022-03-29,250,114.0,76.17432005756802,37.825679942431975
2022-03-29,533,186.0,85.97432005756804,100.02567994243196
2022-03-29,118,56.0,8.587216002878401,47.4127839971216
2022-03-29,613,1328.0,226.35432005756803,1101.645679942432
2022-03-29,119,197.0,51.66099067578081,145.3390093242192
2022-03-29,119,197.0,51.66099067578081,145.3390093242192
2022-03-29,037,27.0,8.972026671464004,18.027973328535996
2022-03-29,577,115.0,26.86608001439201,88.13391998560799
2022-03-29,250,114.0,76.17432005756802,37.825679942431975
2022-03-29,114,83.0,36.442160028784016,46.557839971215984
2022-03-29,121,29.0,8.022026671464003,20.977973328535995
2022-03-29,113,86.0,23.23608001439201,62.76391998560799
2022-03-30,986,71.0,38.43216002878402,32.56783997121598
2022-03-30,037,27.0,8.972026671464004,18.027973328535996
2022-03-30,613,1328.0,226.35432005756803,1101.645679942432
2022-03-30,986,71.0,38.43216002878402,32.56783997121598
2022-03-30,250,114.0,76.17432005756802,37.825679942431975
2022-03-30,037,27.0,8.972026671464004,18.027973328535996
2022-03-30,627,157.0,60.12824004317603,96.87175995682398
2022-03-30,524,266.0,57.67216002878402,208.32783997121598
2022-03-30,627,157.0,60.12824004317603,96.87175995682398
2022-03-30,532,145.0,53.33824004317603,91.66175995682397
2022-03-30,013,30.0,19.06608001439201,10.93391998560799
2022-03-30,533,186.0,85.97432005756804,100.02567994243196
2022-03-30,532,145.0,53.33824004317603,91.66175995682397
2022-03-30,221,45.0,18.46608001439201,26.53391998560799
2022-03-30,121,29.0,8.022026671464003,20.977973328535995
2022-03-30,523,200.0,86.44432005756805,113.55567994243195
2022-03-30,531,87.0,36.46216002878402,50.53783997121598
2022-03-30,534,217.0,54.132160028784014,162.86783997121597
2022-03-30,222,44.0,9.532026671464003,34.467973328536
2022-03-30,221,45.0,18.46608001439201,26.53391998560799
2022-03-31,250,114.0,76.17432005756802,37.825679942431975
2022-03-31,523,200.0,86.44432005756805,113.55567994243195
2022-03-31,113,86.0,23.23608001439201,62.76391998560799
2022-03-31,927,40.0,32.14216002878402,7.857839971215981
2022-03-31,311,89.0,36.41216002878402,52.58783997121598
2022-03-31,534,217.0,54.132160028784014,162.86783997121597
2022-03-31,532,145.0,53.33824004317603,91.66175995682397
2022-03-31,311,89.0,36.41216002878402,52.58783997121598
2022-03-31,072,29.0,17.78608001439201,11.21391998560799
2022-03-31,161,24.0,17.716080014392013,6.283919985607987
2022-03-31,222,44.0,9.532026671464003,34.467973328536
2022-03-31,072,29.0,17.78608001439201,11.21391998560799
2022-03-31,221,45.0,18.46608001439201,26.53391998560799
2022-03-31,119,197.0,51.66099067578081,145.3390093242192
2022-03-31,986,71.0,38.43216002878402,32.56783997121598
2022-03-31,534,217.0,54.132160028784014,162.86783997121597
2022-03-31,222,44.0,9.532026671464003,34.467973328536
2022-03-31,943,295.0,89.69432005756804,205.30567994243196
2022-03-31,037,27.0,8.972026671464004,18.027973328535996
2022-03-31,250,114.0,76.17432005756802,37.825679942431975
2022-03-31,532,145.0,53.33824004317603,91.66175995682397
2022-03-31,986,71.0,38.43216002878402,32.56783997121598
2022-03-31,022,20.0,15.856080014392012,4.1439199856079885
2022-03-31,118,56.0,8.587216002878401,47.4127839971216
2022-03-31,250,114.0,76.17432005756802,37.825679942431975
2022-03-31,022,20.0,15.856080014392012,4.1439199856079885
2022-03-31,532,145.0,53.33824004317603,91.66175995682397
2022-03-31,221,45.0,18.46608001439201,26.53391998560799
2022-04-01,534,217.0,54.132160028784014,162.86783997121597
2022-04-01,523,200.0,86.44432005756805,113.55567994243195
2022-04-01,986,71.0,38.43216002878402,32.56783997121598
2022-04-01,613,1328.0,226.35432005756803,1101.645679942432
2022-04-01,534,217.0,54.132160028784014,162.86783997121597
2022-04-01,627,157.0,60.12824004317603,96.87175995682398
2022-04-01,535,242.0,76.44824004317603,165.55175995682396
2022-04-01,524,266.0,57.67216002878402,208.32783997121598
2022-04-01,524,266.0,57.67216002878402,208.32783997121598
2022-04-01,118,56.0,8.587216002878401,47.4127839971216
2022-04-02,534,217.0,54.132160028784014,162.86783997121597
2022-04-02,012,33.0,18.88608001439201,14.113919985607989
2022-04-02,121,29.0,8.022026671464003,20.977973328535995
2022-04-02,121,29.0,8.022026671464003,20.977973328535995
2022-04-02,986,71.0,38.43216002878402,32.56783997121598
2022-04-02,022,20.0,15.856080014392012,4.1439199856079885
2022-04-02,926,451.0,65.58216002878402,385.417839971216
2022-04-02,627,157.0,60.12824004317603,96.87175995682398
2022-04-02,114,83.0,36.442160028784016,46.557839971215984
2022-04-02,311,89.0,36.41216002878402,52.58783997121598
2022-04-02,119,197.0,51.66099067578081,145.3390093242192
2022-04-02,121,29.0,8.022026671464003,20.977973328535995
2022-04-02,927,40.0,32.14216002878402,7.857839971215981
2022-04-02,113,86.0,23.23608001439201,62.76391998560799
2022-04-02,161,24.0,17.716080014392013,6.283919985607987
2022-04-02,161,24.0,17.716080014392013,6.283919985607987
2022-04-03,926,451.0,65.58216002878402,385.417839971216
2022-04-03,222,44.0,9.532026671464003,34.467973328536
2022-04-03,121,29.0,8.022026671464003,20.977973328535995
2022-04-03,119,197.0,51.66099067578081,145.3390093242192
2022-04-03,118,56.0,8.587216002878401,47.4127839971216
2022-04-03,534,217.0,54.132160028784014,162.86783997121597
2022-04-03,114,83.0,36.442160028784016,46.557839971215984
2022-04-03,113,86.0,23.23608001439201,62.76391998560799
2022-04-03,535,242.0,76.44824004317603,165.55175995682396
2022-04-03,986,71.0,38.43216002878402,32.56783997121598
2022-04-03,535,242.0,76.44824004317603,165.55175995682396
2022-04-03,013,30.0,19.06608001439201,10.93391998560799
2022-04-03,250,114.0,76.17432005756802,37.825679942431975
2022-04-03,535,242.0,76.44824004317603,165.55175995682396
2022-04-03,613,1328.0,226.35432005756803,1101.645679942432
2022-04-03,222,44.0,9.532026671464003,34.467973328536
2022-04-03,022,20.0,15.856080014392012,4.1439199856079885
2022-04-03,037,27.0,8.972026671464004,18.027973328535996
2022-04-03,613,1328.0,226.35432005756803,1101.645679942432
2022-04-04,523,200.0,86.44432005756805,113.55567994243195
2022-04-04,013,30.0,19.06608001439201,10.93391998560799
2022-04-04,531,87.0,36.46216002878402,50.53783997121598
2022-04-04,118,56.0,8.587216002878401,47.4127839971216
2022-04-04,535,242.0,76.44824004317603,165.55175995682396
2022-04-04,222,44.0,9.532026671464003,34.467973328536
2022-04-04,531,87.0,36.46216002878402,50.53783997121598
2022-04-04,013,30.0,19.06608001439201,10.93391998560799
2022-04-04,012,33.0,18.88608001439201,14.113919985607989
2022-04-04,011,49.0,37.86216002878402,11.137839971215982
2022-04-04,114,83.0,36.442160028784016,46.557839971215984
2022-04-04,121,29.0,8.022026671464003,20.977973328535995
2022-04-04,577,115.0,26.86608001439201,88.13391998560799
2022-04-05,072,29.0,17.78608001439201,11.21391998560799
2022-04-05,011,49.0,37.86216002878402,11.137839971215982
2022-04-05,121,29.0,8.022026671464003,20.977973328535995
2022-04-05,118,56.0,8.587216002878401,47.4127839971216
2022-04-05,533,186.0,85.97432005756804,100.02567994243196
2022-04-05,022,20.0,15.856080014392012,4.1439199856079885
2022-04-05,534,217.0,54.132160028784014,162.86783997121597
2022-04-05,118,56.0,8.587216002878401,47.4127839971216
2022-04-05,627,157.0,60.12824004317603,96.87175995682398
2022-04-05,114,83.0,36.442160028784016,46.557839971215984
2022-04-05,311,89.0,36.41216002878402,52.58783997121598
2022-04-05,311,89.0,36.41216002878402,52.58783997121598
2022-04-06,250,114.0,76.17432005756802,37.825679942431975
2022-04-06,121,29.0,8.022026671464003,20.977973328535995
2022-04-06,037,27.0,8.972026671464004,18.027973328535996
2022-04-06,012,33.0,18.88608001439201,14.113919985607989
2022-04-06,012,33.0,18.88608001439201,14.113919985607989
2022-04-06,118,56.0,8.587216002878401,47.4127839971216
2022-04-06,943,295.0,89.69432005756804,205.30567994243196
2022-04-06,535,242.0,76.44824004317603,165.55175995682396
2022-04-06,533,186.0,85.97432005756804,100.02567994243196
2022-04-06,022,20.0,15.856080014392012,4.1439199856079885
2022-04-06,121,29.0,8.022026671464003,20.977973328535995
2022-04-06,533,186.0,85.97432005756804,100.02567994243196
2022-04-06,531,87.0,36.46216002878402,50.53783997121598
2022-04-06,114,83.0,36.442160028784016,46.557839971215984
2022-04-06,121,29.0,8.022026671464003,20.977973328535995
2022-04-07,013,30.0,19.06608001439201,10.93391998560799
2022-04-07,986,71.0,38.43216002878402,32.56783997121598
2022-04-07,118,56.0,8.587216002878401,47.4127839971216
2022-04-07,311,89.0,36.41216002878402,52.58783997121598
2022-04-07,119,197.0,51.66099067578081,145.3390093242192
2022-04-07,524,266.0,57.67216002878402,208.32783997121598
2022-04-07,119,197.0,51.66099067578081,145.3390093242192
2022-04-07,012,33.0,18.88608001439201,14.113919985607989
2022-04-07,119,197.0,51.66099067578081,145.3390093242192
2022-04-07,613,1328.0,226.35432005756803,1101.645679942432
2022-04-07,311,89.0,36.41216002878402,52.58783997121598
2022-04-08,533,186.0,85.97432005756804,100.02567994243196
2022-04-08,927,40.0,32.14216002878402,7.857839971215981
2022-04-08,011,49.0,37.86216002878402,11.137839971215982
2022-04-08,927,40.0,32.14216002878402,7.857839971215981
2022-04-08,535,242.0,76.44824004317603,165.55175995682396
2022-04-08,535,242.0,76.44824004317603,165.55175995682396
2022-04-08,118,56.0,8.587216002878401,47.4127839971216
2022-04-08,114,83.0,36.442160028784016,46.557839971215984
2022-04-08,072,29.0,17.78608001439201,11.21391998560799
2022-04-08,523,200.0,86.44432005756805,113.55567994243195
2022-04-08,533,186.0,85.97432005756804,100.02567994243196
2022-04-08,118,56.0,8.587216002878401,47.4127839971216
2022-04-08,119,197.0,51.66099067578081,145.3390093242192
2022-04-08,534,217.0,54.132160028784014,162.86783997121597
2022-04-08,927,40.0,32.14216002878402,7.857839971215981
2022-04-08,535,242.0,76.44824004317603,165.55175995682396
2022-04-08,114,83.0,36.442160028784016,46.557839971215984
2022-04-08,119,197.0,51.66099067578081,145.3390093242192
2022-04-08,534,217.0,54.132160028784014,162.86783997121597
2022-04-09,022,20.0,15.856080014392012,4.1439199856079885
2022-04-09,986,71.0,38.43216002878402,32.56783997121598
2022-04-09,161,24.0,17.716080014392013,6.283919985607987
2022-04-09,011,49.0,37.86216002878402,11.137839971215982
2022-04-09,012,33.0,18.88608001439201,14.113919985607989
2022-04-09,627,157.0,60.12824004317603,96.87175995682398
2022-04-09,114,83.0,36.442160028784016,46.557839971215984
2022-04-09,118,56.0,8.587216002878401,47.4127839971216
2022-04-09,524,266.0,57.67216002878402,208.32783997121598
2022-04-09,037,27.0,8.972026671464004,18.027973328535996
2022-04-09,535,242.0,76.44824004317603,165.55175995682396
2022-04-09,524,266.0,57.67216002878402,208.32783997121598
2022-04-09,119,197.0,51.66099067578081,145.3390093242192
2022-04-09,118,56.0,8.587216002878401,47.4127839971216
2022-04-09,121,29.0,8.022026671464003,20.977973328535995
2022-04-10,311,89.0,36.41216002878402,52.58783997121598
2022-04-10,311,89.0,36.41216002878402,52.58783997121598
2022-04-10,037,27.0,8.972026671464004,18.027973328535996
2022-04-10,535,242.0,76.44824004317603,165.55175995682396
2022-04-10,927,40.0,32.14216002878402,7.857839971215981
2022-04-10,113,86.0,23.23608001439201,62.76391998560799
2022-04-10,222,44.0,9.532026671464003,34.467973328536
2022-04-10,535,242.0,76.44824004317603,165.55175995682396
2022-04-10,250,114.0,76.17432005756802,37.825679942431975
2022-04-10,250,114.0,76.17432005756802,37.825679942431975
2022-04-10,533,186.0,85.97432005756804,100.02567994243196
2022-04-10,013,30.0,19.06608001439201,10.93391998560799
2022-04-10,012,33.0,18.88608001439201,14.113919985607989
2022-04-10,113,86.0,23.23608001439201,62.76391998560799
