,Period,Code,Revenue,Expense,Profit,Hourly_Period,Year,Quarter
2484,2023-06-20,577,115.0,20.622581441407462,94.37741855859254,2023-06-20 14:30:00,2023,Q6
2485,2023-06-21,986,71.0,25.945162882814927,45.05483711718507,2023-06-21 10:00:00,2023,Q6
2486,2023-06-21,250,114.0,51.20032576562985,62.79967423437015,2023-06-21 08:00:00,2023,Q6
2487,2023-06-21,577,115.0,20.622581441407462,94.37741855859254,2023-06-21 10:30:00,2023,Q6
2488,2023-06-21,118,56.0,7.338516288281492,48.66148371171851,2023-06-21 14:30:00,2023,Q6
2489,2023-06-21,011,49.0,25.37516288281492,23.62483711718508,2023-06-21 11:00:00,2023,Q6
2490,2023-06-21,986,71.0,25.945162882814927,45.05483711718507,2023-06-21 08:00:00,2023,Q6
2491,2023-06-21,577,115.0,20.622581441407462,94.37741855859254,2023-06-21 13:30:00,2023,Q6
2492,2023-06-21,577,115.0,20.622581441407462,94.37741855859254,2023-06-21 14:00:00,2023,Q6
2493,2023-06-22,531,87.0,23.975162882814924,63.02483711718507,2023-06-22 14:30:00,2023,Q6
2494,2023-06-22,577,115.0,20.622581441407462,94.37741855859254,2023-06-22 09:00:00,2023,Q6
2495,2023-06-22,927,20.0,19.655162882814924,0.3448371171850759,2023-06-22 14:30:00,2023,Q6
2496,2023-06-22,534,217.0,41.64516288281492,175.35483711718507,2023-06-22 13:00:00,2023,Q6
2497,2023-06-22,121,29.0,5.940860480469153,23.059139519530845,2023-06-22 13:00:00,2023,Q6
2498,2023-06-22,524,266.0,45.18516288281492,220.81483711718508,2023-06-22 10:00:00,2023,Q6
2499,2023-06-22,013,30.0,12.822581441407461,17.17741855859254,2023-06-22 08:00:00,2023,Q6
2500,2023-06-22,986,71.0,25.945162882814927,45.05483711718507,2023-06-22 14:30:00,2023,Q6
2501,2023-06-23,072,29.0,11.542581441407462,17.457418558592536,2023-06-23 10:30:00,2023,Q6
2502,2023-06-23,012,33.0,12.642581441407462,20.35741855859254,2023-06-23 09:00:00,2023,Q6
2503,2023-06-23,311,89.0,23.92516288281492,65.07483711718508,2023-06-23 14:30:00,2023,Q6
2504,2023-06-23,161,24.0,11.472581441407462,12.527418558592538,2023-06-23 14:30:00,2023,Q6
2505,2023-06-23,222,44.0,7.450860480469153,36.54913951953085,2023-06-23 15:00:00,2023,Q6
2506,2023-06-24,114,83.0,23.955162882814925,59.044837117185075,2023-06-24 09:00:00,2023,Q6
2507,2023-06-24,161,24.0,11.472581441407462,12.527418558592538,2023-06-24 10:00:00,2023,Q6
2508,2023-06-24,532,145.0,34.60774432422238,110.39225567577762,2023-06-24 16:00:00,2023,Q6
2509,2023-06-24,011,49.0,25.37516288281492,23.62483711718508,2023-06-24 11:00:00,2023,Q6
2510,2023-06-24,927,20.0,19.655162882814924,0.3448371171850759,2023-06-24 15:00:00,2023,Q6
2511,2023-06-25,613,1328.0,201.38032576562986,1126.6196742343702,2023-06-25 13:30:00,2023,Q6
2512,2023-06-25,121,29.0,5.940860480469153,23.059139519530845,2023-06-25 11:00:00,2023,Q6
2513,2023-06-25,534,217.0,41.64516288281492,175.35483711718507,2023-06-25 10:00:00,2023,Q6
2514,2023-06-25,221,45.0,12.222581441407462,32.77741855859254,2023-06-25 15:30:00,2023,Q6
2515,2023-06-25,986,71.0,25.945162882814927,45.05483711718507,2023-06-25 11:30:00,2023,Q6
2516,2023-06-25,926,451.0,53.095162882814925,397.9048371171851,2023-06-25 15:00:00,2023,Q6
2517,2023-06-25,037,27.0,6.890860480469154,20.109139519530846,2023-06-25 16:30:00,2023,Q6
2518,2023-06-26,221,45.0,12.222581441407462,32.77741855859254,2023-06-26 15:00:00,2023,Q6
2519,2023-06-26,114,83.0,23.955162882814925,59.044837117185075,2023-06-26 09:30:00,2023,Q6
2520,2023-06-26,577,115.0,20.622581441407462,94.37741855859254,2023-06-26 10:00:00,2023,Q6
2521,2023-06-26,222,44.0,7.450860480469153,36.54913951953085,2023-06-26 13:00:00,2023,Q6
2522,2023-06-26,926,451.0,53.095162882814925,397.9048371171851,2023-06-26 09:30:00,2023,Q6
2523,2023-06-26,222,44.0,7.450860480469153,36.54913951953085,2023-06-26 14:30:00,2023,Q6
2524,2023-06-27,022,6.0,33.89275154545782,-27.89275154545782,2023-06-27 09:00:00,2023,Q6
2525,2023-06-27,013,30.0,12.822581441407461,17.17741855859254,2023-06-27 13:30:00,2023,Q6
2526,2023-06-27,531,87.0,23.975162882814924,63.02483711718507,2023-06-27 13:00:00,2023,Q6
2527,2023-06-27,022,6.0,33.89275154545782,-27.89275154545782,2023-06-27 10:30:00,2023,Q6
2528,2023-06-27,121,29.0,5.940860480469153,23.059139519530845,2023-06-27 14:30:00,2023,Q6
2529,2023-06-28,986,71.0,25.945162882814927,45.05483711718507,2023-06-28 08:30:00,2023,Q6
2530,2023-06-28,927,20.0,19.655162882814924,0.3448371171850759,2023-06-28 13:00:00,2023,Q6
2531,2023-06-28,524,266.0,45.18516288281492,220.81483711718508,2023-06-28 16:30:00,2023,Q6
2532,2023-06-29,613,1328.0,201.38032576562986,1126.6196742343702,2023-06-29 13:00:00,2023,Q6
2533,2023-06-29,577,115.0,20.622581441407462,94.37741855859254,2023-06-29 13:00:00,2023,Q6
2534,2023-06-29,534,217.0,41.64516288281492,175.35483711718507,2023-06-29 13:30:00,2023,Q6
2535,2023-06-29,986,71.0,25.945162882814927,45.05483711718507,2023-06-29 16:00:00,2023,Q6
2536,2023-06-29,121,29.0,5.940860480469153,23.059139519530845,2023-06-29 08:30:00,2023,Q6
2537,2023-06-30,012,33.0,12.642581441407462,20.35741855859254,2023-06-30 16:00:00,2023,Q6
2538,2023-07-01,118,56.0,7.338516288281492,48.66148371171851,2023-07-01 10:00:00,2023,Q7
2539,2023-07-01,927,20.0,19.655162882814924,0.3448371171850759,2023-07-01 15:00:00,2023,Q7
2540,2023-07-01,022,6.0,33.89275154545782,-27.89275154545782,2023-07-01 13:30:00,2023,Q7
2541,2023-07-01,534,217.0,41.64516288281492,175.35483711718507,2023-07-01 13:00:00,2023,Q7
2542,2023-07-01,022,6.0,33.89275154545782,-27.89275154545782,2023-07-01 09:00:00,2023,Q7
2543,2023-07-01,222,44.0,7.450860480469153,36.54913951953085,2023-07-01 16:30:00,2023,Q7
2544,2023-07-02,013,30.0,12.822581441407461,17.17741855859254,2023-07-02 15:30:00,2023,Q7
2545,2023-07-02,534,217.0,41.64516288281492,175.35483711718507,2023-07-02 08:00:00,2023,Q7
2546,2023-07-02,534,217.0,41.64516288281492,175.35483711718507,2023-07-02 11:30:00,2023,Q7
2547,2023-07-02,113,86.0,16.992581441407463,69.00741855859253,2023-07-02 08:30:00,2023,Q7
2548,2023-07-02,221,45.0,12.222581441407462,32.77741855859254,2023-07-02 16:30:00,2023,Q7
2549,2023-07-03,531,87.0,23.975162882814924,63.02483711718507,2023-07-03 10:30:00,2023,Q7
2550,2023-07-03,072,29.0,11.542581441407462,17.457418558592536,2023-07-03 09:00:00,2023,Q7
2551,2023-07-04,011,49.0,25.37516288281492,23.62483711718508,2023-07-04 10:30:00,2023,Q7
2552,2023-07-04,022,6.0,33.89275154545782,-27.89275154545782,2023-07-04 11:30:00,2023,Q7
2553,2023-07-04,532,145.0,34.60774432422238,110.39225567577762,2023-07-04 16:00:00,2023,Q7
2554,2023-07-04,037,27.0,6.890860480469154,20.109139519530846,2023-07-04 11:30:00,2023,Q7
2555,2023-07-04,072,29.0,11.542581441407462,17.457418558592536,2023-07-04 11:00:00,2023,Q7
2556,2023-07-04,986,71.0,25.945162882814927,45.05483711718507,2023-07-04 09:30:00,2023,Q7
2557,2023-07-04,118,56.0,7.338516288281492,48.66148371171851,2023-07-04 15:30:00,2023,Q7
2558,2023-07-05,524,266.0,45.18516288281492,220.81483711718508,2023-07-05 09:30:00,2023,Q7
2559,2023-07-05,121,29.0,5.940860480469153,23.059139519530845,2023-07-05 14:00:00,2023,Q7
2560,2023-07-05,533,186.0,61.00032576562984,124.99967423437016,2023-07-05 16:30:00,2023,Q7
2561,2023-07-06,114,83.0,23.955162882814925,59.044837117185075,2023-07-06 09:00:00,2023,Q7
2562,2023-07-06,222,44.0,7.450860480469153,36.54913951953085,2023-07-06 14:30:00,2023,Q7
2563,2023-07-06,534,217.0,41.64516288281492,175.35483711718507,2023-07-06 11:30:00,2023,Q7
2564,2023-07-06,072,29.0,11.542581441407462,17.457418558592536,2023-07-06 09:30:00,2023,Q7
2565,2023-07-06,311,89.0,23.92516288281492,65.07483711718508,2023-07-06 09:30:00,2023,Q7
2566,2023-07-06,222,44.0,7.450860480469153,36.54913951953085,2023-07-06 15:00:00,2023,Q7
2567,2023-07-07,986,71.0,25.945162882814927,45.05483711718507,2023-07-07 09:00:00,2023,Q7
2568,2023-07-07,013,30.0,12.822581441407461,17.17741855859254,2023-07-07 13:00:00,2023,Q7
2569,2023-07-07,986,71.0,25.945162882814927,45.05483711718507,2023-07-07 13:00:00,2023,Q7
2570,2023-07-08,535,242.0,57.71774432422238,184.2822556757776,2023-07-08 08:00:00,2023,Q7
2571,2023-07-08,311,89.0,23.92516288281492,65.07483711718508,2023-07-08 11:00:00,2023,Q7
2572,2023-07-08,986,71.0,25.945162882814927,45.05483711718507,2023-07-08 13:00:00,2023,Q7
2573,2023-07-09,118,56.0,7.338516288281492,48.66148371171851,2023-07-09 09:30:00,2023,Q7
2574,2023-07-09,013,30.0,12.822581441407461,17.17741855859254,2023-07-09 08:00:00,2023,Q7
2575,2023-07-09,524,266.0,45.18516288281492,220.81483711718508,2023-07-09 11:00:00,2023,Q7
2576,2023-07-09,113,86.0,16.992581441407463,69.00741855859253,2023-07-09 11:00:00,2023,Q7
2577,2023-07-09,113,86.0,16.992581441407463,69.00741855859253,2023-07-09 15:30:00,2023,Q7
2578,2023-07-09,012,33.0,12.642581441407462,20.35741855859254,2023-07-09 09:30:00,2023,Q7
2579,2023-07-09,535,242.0,57.71774432422238,184.2822556757776,2023-07-09 09:00:00,2023,Q7
2580,2023-07-09,523,200.0,61.47032576562985,138.52967423437013,2023-07-09 10:00:00,2023,Q7
2581,2023-07-09,927,20.0,19.655162882814924,0.3448371171850759,2023-07-09 13:00:00,2023,Q7
2582,2023-07-10,532,145.0,34.60774432422238,110.39225567577762,2023-07-10 09:30:00,2023,Q7
2583,2023-07-10,011,49.0,25.37516288281492,23.62483711718508,2023-07-10 14:00:00,2023,Q7
2584,2023-07-10,250,114.0,51.20032576562985,62.79967423437015,2023-07-10 14:30:00,2023,Q7
2585,2023-07-10,222,44.0,7.450860480469153,36.54913951953085,2023-07-10 11:00:00,2023,Q7
2586,2023-07-10,121,29.0,5.940860480469153,23.059139519530845,2023-07-10 14:30:00,2023,Q7
2587,2023-07-11,532,145.0,34.60774432422238,110.39225567577762,2023-07-11 09:00:00,2023,Q7
2588,2023-07-11,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-11 08:30:00,2023,Q7
2589,2023-07-11,221,45.0,12.222581441407462,32.77741855859254,2023-07-11 13:30:00,2023,Q7
2590,2023-07-11,577,115.0,20.622581441407462,94.37741855859254,2023-07-11 15:00:00,2023,Q7
2591,2023-07-11,221,45.0,12.222581441407462,32.77741855859254,2023-07-11 09:00:00,2023,Q7
2592,2023-07-12,927,20.0,19.655162882814924,0.3448371171850759,2023-07-12 08:00:00,2023,Q7
2593,2023-07-12,927,20.0,19.655162882814924,0.3448371171850759,2023-07-12 08:30:00,2023,Q7
2594,2023-07-12,531,87.0,23.975162882814924,63.02483711718507,2023-07-12 10:30:00,2023,Q7
2595,2023-07-12,222,44.0,7.450860480469153,36.54913951953085,2023-07-12 16:00:00,2023,Q7
2596,2023-07-12,577,115.0,20.622581441407462,94.37741855859254,2023-07-12 15:30:00,2023,Q7
2597,2023-07-12,012,33.0,12.642581441407462,20.35741855859254,2023-07-12 10:30:00,2023,Q7
2598,2023-07-12,118,56.0,7.338516288281492,48.66148371171851,2023-07-12 08:00:00,2023,Q7
2599,2023-07-12,037,27.0,6.890860480469154,20.109139519530846,2023-07-12 10:30:00,2023,Q7
2600,2023-07-12,121,29.0,5.940860480469153,23.059139519530845,2023-07-12 08:00:00,2023,Q7
2601,2023-07-13,072,29.0,11.542581441407462,17.457418558592536,2023-07-13 11:00:00,2023,Q7
2602,2023-07-13,523,200.0,61.47032576562985,138.52967423437013,2023-07-13 16:00:00,2023,Q7
2603,2023-07-13,524,266.0,45.18516288281492,220.81483711718508,2023-07-13 11:00:00,2023,Q7
2604,2023-07-13,013,30.0,12.822581441407461,17.17741855859254,2023-07-13 16:00:00,2023,Q7
2605,2023-07-13,072,29.0,11.542581441407462,17.457418558592536,2023-07-13 16:30:00,2023,Q7
2606,2023-07-13,927,20.0,19.655162882814924,0.3448371171850759,2023-07-13 14:30:00,2023,Q7
2607,2023-07-14,072,29.0,11.542581441407462,17.457418558592536,2023-07-14 13:00:00,2023,Q7
2608,2023-07-15,524,266.0,45.18516288281492,220.81483711718508,2023-07-15 13:30:00,2023,Q7
2609,2023-07-15,012,33.0,12.642581441407462,20.35741855859254,2023-07-15 11:00:00,2023,Q7
2610,2023-07-15,037,27.0,6.890860480469154,20.109139519530846,2023-07-15 11:30:00,2023,Q7
2611,2023-07-15,535,242.0,57.71774432422238,184.2822556757776,2023-07-15 10:30:00,2023,Q7
2612,2023-07-16,250,114.0,51.20032576562985,62.79967423437015,2023-07-16 09:30:00,2023,Q7
2613,2023-07-16,113,86.0,16.992581441407463,69.00741855859253,2023-07-16 14:30:00,2023,Q7
2614,2023-07-16,114,83.0,23.955162882814925,59.044837117185075,2023-07-16 10:30:00,2023,Q7
2615,2023-07-16,113,86.0,16.992581441407463,69.00741855859253,2023-07-16 13:00:00,2023,Q7
2616,2023-07-16,121,29.0,5.940860480469153,23.059139519530845,2023-07-16 14:00:00,2023,Q7
2617,2023-07-16,114,83.0,23.955162882814925,59.044837117185075,2023-07-16 10:00:00,2023,Q7
2618,2023-07-16,221,45.0,12.222581441407462,32.77741855859254,2023-07-16 13:00:00,2023,Q7
2619,2023-07-16,535,242.0,57.71774432422238,184.2822556757776,2023-07-16 13:00:00,2023,Q7
2620,2023-07-17,927,20.0,19.655162882814924,0.3448371171850759,2023-07-17 15:30:00,2023,Q7
2621,2023-07-17,022,6.0,33.89275154545782,-27.89275154545782,2023-07-17 10:00:00,2023,Q7
2622,2023-07-17,222,44.0,7.450860480469153,36.54913951953085,2023-07-17 13:30:00,2023,Q7
2623,2023-07-17,011,49.0,25.37516288281492,23.62483711718508,2023-07-17 11:00:00,2023,Q7
2624,2023-07-17,022,6.0,33.89275154545782,-27.89275154545782,2023-07-17 08:00:00,2023,Q7
2625,2023-07-17,011,49.0,25.37516288281492,23.62483711718508,2023-07-17 10:30:00,2023,Q7
2626,2023-07-18,524,266.0,45.18516288281492,220.81483711718508,2023-07-18 08:30:00,2023,Q7
2627,2023-07-18,072,29.0,11.542581441407462,17.457418558592536,2023-07-18 10:30:00,2023,Q7
2628,2023-07-18,222,44.0,7.450860480469153,36.54913951953085,2023-07-18 13:30:00,2023,Q7
2629,2023-07-18,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-18 13:30:00,2023,Q7
2630,2023-07-18,524,266.0,45.18516288281492,220.81483711718508,2023-07-18 09:30:00,2023,Q7
2631,2023-07-19,535,242.0,57.71774432422238,184.2822556757776,2023-07-19 09:30:00,2023,Q7
2632,2023-07-19,221,45.0,12.222581441407462,32.77741855859254,2023-07-19 13:30:00,2023,Q7
2633,2023-07-19,524,266.0,45.18516288281492,220.81483711718508,2023-07-19 13:00:00,2023,Q7
2634,2023-07-19,531,87.0,23.975162882814924,63.02483711718507,2023-07-19 13:00:00,2023,Q7
2635,2023-07-19,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-19 11:00:00,2023,Q7
2636,2023-07-19,531,87.0,23.975162882814924,63.02483711718507,2023-07-19 11:30:00,2023,Q7
2637,2023-07-20,986,71.0,25.945162882814927,45.05483711718507,2023-07-20 16:30:00,2023,Q7
2638,2023-07-20,927,20.0,19.655162882814924,0.3448371171850759,2023-07-20 13:30:00,2023,Q7
2639,2023-07-20,121,29.0,5.940860480469153,23.059139519530845,2023-07-20 09:00:00,2023,Q7
2640,2023-07-20,532,145.0,34.60774432422238,110.39225567577762,2023-07-20 10:00:00,2023,Q7
2641,2023-07-20,013,30.0,12.822581441407461,17.17741855859254,2023-07-20 09:00:00,2023,Q7
2642,2023-07-20,011,49.0,25.37516288281492,23.62483711718508,2023-07-20 16:30:00,2023,Q7
2643,2023-07-21,222,44.0,7.450860480469153,36.54913951953085,2023-07-21 09:30:00,2023,Q7
2644,2023-07-21,534,217.0,41.64516288281492,175.35483711718507,2023-07-21 15:00:00,2023,Q7
2645,2023-07-21,531,87.0,23.975162882814924,63.02483711718507,2023-07-21 10:00:00,2023,Q7
2646,2023-07-21,311,89.0,23.92516288281492,65.07483711718508,2023-07-21 14:00:00,2023,Q7
2647,2023-07-21,532,145.0,34.60774432422238,110.39225567577762,2023-07-21 16:30:00,2023,Q7
2648,2023-07-21,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-21 10:30:00,2023,Q7
2649,2023-07-21,524,266.0,45.18516288281492,220.81483711718508,2023-07-21 10:30:00,2023,Q7
2650,2023-07-21,222,44.0,7.450860480469153,36.54913951953085,2023-07-21 13:00:00,2023,Q7
2651,2023-07-22,927,20.0,19.655162882814924,0.3448371171850759,2023-07-22 10:00:00,2023,Q7
2652,2023-07-22,011,49.0,25.37516288281492,23.62483711718508,2023-07-22 11:30:00,2023,Q7
2653,2023-07-22,927,20.0,19.655162882814924,0.3448371171850759,2023-07-22 13:00:00,2023,Q7
2654,2023-07-22,114,83.0,23.955162882814925,59.044837117185075,2023-07-22 09:00:00,2023,Q7
2655,2023-07-22,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-22 09:30:00,2023,Q7
2656,2023-07-22,927,20.0,19.655162882814924,0.3448371171850759,2023-07-22 13:30:00,2023,Q7
2657,2023-07-22,037,27.0,6.890860480469154,20.109139519530846,2023-07-22 16:00:00,2023,Q7
2658,2023-07-22,113,86.0,16.992581441407463,69.00741855859253,2023-07-22 16:00:00,2023,Q7
2659,2023-07-22,114,83.0,23.955162882814925,59.044837117185075,2023-07-22 15:00:00,2023,Q7
2660,2023-07-23,022,6.0,33.89275154545782,-27.89275154545782,2023-07-23 10:30:00,2023,Q7
2661,2023-07-23,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-23 11:00:00,2023,Q7
2662,2023-07-23,114,83.0,23.955162882814925,59.044837117185075,2023-07-23 15:30:00,2023,Q7
2663,2023-07-23,534,217.0,41.64516288281492,175.35483711718507,2023-07-23 09:30:00,2023,Q7
2664,2023-07-23,524,266.0,45.18516288281492,220.81483711718508,2023-07-23 11:00:00,2023,Q7
2665,2023-07-23,072,29.0,11.542581441407462,17.457418558592536,2023-07-23 10:00:00,2023,Q7
2666,2023-07-24,535,242.0,57.71774432422238,184.2822556757776,2023-07-24 15:30:00,2023,Q7
2667,2023-07-24,532,145.0,34.60774432422238,110.39225567577762,2023-07-24 13:00:00,2023,Q7
2668,2023-07-24,012,33.0,12.642581441407462,20.35741855859254,2023-07-24 11:30:00,2023,Q7
2669,2023-07-24,926,451.0,53.095162882814925,397.9048371171851,2023-07-24 15:30:00,2023,Q7
2670,2023-07-24,531,87.0,23.975162882814924,63.02483711718507,2023-07-24 08:30:00,2023,Q7
2671,2023-07-24,986,71.0,25.945162882814927,45.05483711718507,2023-07-24 08:30:00,2023,Q7
2672,2023-07-24,072,29.0,11.542581441407462,17.457418558592536,2023-07-24 16:00:00,2023,Q7
2673,2023-07-24,532,145.0,34.60774432422238,110.39225567577762,2023-07-24 10:00:00,2023,Q7
2674,2023-07-24,533,186.0,61.00032576562984,124.99967423437016,2023-07-24 09:00:00,2023,Q7
2675,2023-07-25,114,83.0,23.955162882814925,59.044837117185075,2023-07-25 09:30:00,2023,Q7
2676,2023-07-25,531,87.0,23.975162882814924,63.02483711718507,2023-07-25 16:30:00,2023,Q7
2677,2023-07-25,533,186.0,61.00032576562984,124.99967423437016,2023-07-25 11:30:00,2023,Q7
2678,2023-07-25,221,45.0,12.222581441407462,32.77741855859254,2023-07-25 08:30:00,2023,Q7
2679,2023-07-25,121,29.0,5.940860480469153,23.059139519530845,2023-07-25 11:00:00,2023,Q7
2680,2023-07-25,311,89.0,23.92516288281492,65.07483711718508,2023-07-25 16:30:00,2023,Q7
2681,2023-07-26,532,145.0,34.60774432422238,110.39225567577762,2023-07-26 10:00:00,2023,Q7
2682,2023-07-26,118,56.0,7.338516288281492,48.66148371171851,2023-07-26 16:00:00,2023,Q7
2683,2023-07-26,121,29.0,5.940860480469153,23.059139519530845,2023-07-26 16:30:00,2023,Q7
2684,2023-07-26,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-26 15:00:00,2023,Q7
2685,2023-07-26,118,56.0,7.338516288281492,48.66148371171851,2023-07-26 16:30:00,2023,Q7
2686,2023-07-27,613,1328.0,201.38032576562986,1126.6196742343702,2023-07-27 14:30:00,2023,Q7
2687,2023-07-27,118,56.0,7.338516288281492,48.66148371171851,2023-07-27 15:30:00,2023,Q7
2688,2023-07-27,986,71.0,25.945162882814927,45.05483711718507,2023-07-27 13:00:00,2023,Q7
2689,2023-07-27,013,30.0,12.822581441407461,17.17741855859254,2023-07-27 13:30:00,2023,Q7
2690,2023-07-28,986,71.0,25.945162882814927,45.05483711718507,2023-07-28 08:30:00,2023,Q7
2691,2023-07-28,114,83.0,23.955162882814925,59.044837117185075,2023-07-28 15:30:00,2023,Q7
2692,2023-07-28,118,56.0,7.338516288281492,48.66148371171851,2023-07-28 08:30:00,2023,Q7
2693,2023-07-28,011,49.0,25.37516288281492,23.62483711718508,2023-07-28 09:30:00,2023,Q7
2694,2023-07-28,113,86.0,16.992581441407463,69.00741855859253,2023-07-28 15:30:00,2023,Q7
2695,2023-07-28,011,49.0,25.37516288281492,23.62483711718508,2023-07-28 09:30:00,2023,Q7
2696,2023-07-29,534,217.0,41.64516288281492,175.35483711718507,2023-07-29 11:00:00,2023,Q7
2697,2023-07-29,523,200.0,61.47032576562985,138.52967423437013,2023-07-29 16:00:00,2023,Q7
2698,2023-07-29,523,200.0,61.47032576562985,138.52967423437013,2023-07-29 10:30:00,2023,Q7
2699,2023-07-29,533,186.0,61.00032576562984,124.99967423437016,2023-07-29 14:00:00,2023,Q7
2700,2023-07-29,012,33.0,12.642581441407462,20.35741855859254,2023-07-29 13:30:00,2023,Q7
2701,2023-07-29,072,29.0,11.542581441407462,17.457418558592536,2023-07-29 10:30:00,2023,Q7
2702,2023-07-29,535,242.0,57.71774432422238,184.2822556757776,2023-07-29 14:30:00,2023,Q7
2703,2023-07-29,532,145.0,34.60774432422238,110.39225567577762,2023-07-29 08:30:00,2023,Q7
2704,2023-07-30,072,29.0,11.542581441407462,17.457418558592536,2023-07-30 16:00:00,2023,Q7
2705,2023-07-30,012,33.0,12.642581441407462,20.35741855859254,2023-07-30 13:00:00,2023,Q7
2706,2023-07-30,535,242.0,57.71774432422238,184.2822556757776,2023-07-30 09:30:00,2023,Q7
2707,2023-07-30,523,200.0,61.47032576562985,138.52967423437013,2023-07-30 11:30:00,2023,Q7
2708,2023-07-30,927,20.0,19.655162882814924,0.3448371171850759,2023-07-30 14:00:00,2023,Q7
2709,2023-07-30,221,45.0,12.222581441407462,32.77741855859254,2023-07-30 13:30:00,2023,Q7
2710,2023-07-31,577,115.0,20.622581441407462,94.37741855859254,2023-07-31 08:00:00,2023,Q7
2711,2023-07-31,532,145.0,34.60774432422238,110.39225567577762,2023-07-31 15:30:00,2023,Q7
2712,2023-08-01,533,186.0,61.00032576562984,124.99967423437016,2023-08-01 16:30:00,2023,Q7
2713,2023-08-01,577,115.0,20.622581441407462,94.37741855859254,2023-08-01 16:00:00,2023,Q7
2714,2023-08-01,533,186.0,61.00032576562984,124.99967423437016,2023-08-01 15:00:00,2023,Q7
2715,2023-08-01,534,217.0,41.64516288281492,175.35483711718507,2023-08-01 13:00:00,2023,Q7
2716,2023-08-01,532,145.0,34.60774432422238,110.39225567577762,2023-08-01 13:00:00,2023,Q7
2717,2023-08-01,011,49.0,25.37516288281492,23.62483711718508,2023-08-01 11:00:00,2023,Q7
2718,2023-08-01,037,27.0,6.890860480469154,20.109139519530846,2023-08-01 16:00:00,2023,Q7
2719,2023-08-02,927,20.0,19.655162882814924,0.3448371171850759,2023-08-02 08:00:00,2023,Q7
2720,2023-08-02,523,200.0,61.47032576562985,138.52967423437013,2023-08-02 11:00:00,2023,Q7
2721,2023-08-02,072,29.0,11.542581441407462,17.457418558592536,2023-08-02 10:00:00,2023,Q7
2722,2023-08-02,613,1328.0,201.38032576562986,1126.6196742343702,2023-08-02 09:00:00,2023,Q7
2723,2023-08-02,532,145.0,34.60774432422238,110.39225567577762,2023-08-02 11:00:00,2023,Q7
2724,2023-08-02,311,89.0,23.92516288281492,65.07483711718508,2023-08-02 15:00:00,2023,Q7
2725,2023-08-02,523,200.0,61.47032576562985,138.52967423437013,2023-08-02 08:30:00,2023,Q7
2726,2023-08-02,121,29.0,5.940860480469153,23.059139519530845,2023-08-02 09:30:00,2023,Q7
2727,2023-08-02,118,56.0,7.338516288281492,48.66148371171851,2023-08-02 13:00:00,2023,Q7
2728,2023-08-02,013,30.0,12.822581441407461,17.17741855859254,2023-08-02 10:30:00,2023,Q7
2729,2023-08-03,037,27.0,6.890860480469154,20.109139519530846,2023-08-03 11:00:00,2023,Q7
2730,2023-08-03,534,217.0,41.64516288281492,175.35483711718507,2023-08-03 16:30:00,2023,Q7
2731,2023-08-03,012,33.0,12.642581441407462,20.35741855859254,2023-08-03 13:00:00,2023,Q7
2732,2023-08-03,577,115.0,20.622581441407462,94.37741855859254,2023-08-03 08:00:00,2023,Q7
2733,2023-08-03,121,29.0,5.940860480469153,23.059139519530845,2023-08-03 15:30:00,2023,Q7
2734,2023-08-03,012,33.0,12.642581441407462,20.35741855859254,2023-08-03 11:30:00,2023,Q7
2735,2023-08-03,927,20.0,19.655162882814924,0.3448371171850759,2023-08-03 13:00:00,2023,Q7
2736,2023-08-04,013,30.0,12.822581441407461,17.17741855859254,2023-08-04 10:00:00,2023,Q7
2737,2023-08-04,311,89.0,23.92516288281492,65.07483711718508,2023-08-04 10:00:00,2023,Q7
2738,2023-08-04,531,87.0,23.975162882814924,63.02483711718507,2023-08-04 11:30:00,2023,Q7
2739,2023-08-04,121,29.0,5.940860480469153,23.059139519530845,2023-08-04 10:00:00,2023,Q7
2740,2023-08-04,022,6.0,33.89275154545782,-27.89275154545782,2023-08-04 11:30:00,2023,Q7
2741,2023-08-04,577,115.0,20.622581441407462,94.37741855859254,2023-08-04 09:00:00,2023,Q7
2742,2023-08-04,531,87.0,23.975162882814924,63.02483711718507,2023-08-04 16:30:00,2023,Q7
2743,2023-08-04,535,242.0,57.71774432422238,184.2822556757776,2023-08-04 16:30:00,2023,Q7
2744,2023-08-05,524,266.0,45.18516288281492,220.81483711718508,2023-08-05 16:00:00,2023,Q7
2745,2023-08-05,012,33.0,12.642581441407462,20.35741855859254,2023-08-05 08:00:00,2023,Q7
2746,2023-08-05,986,71.0,25.945162882814927,45.05483711718507,2023-08-05 15:30:00,2023,Q7
2747,2023-08-05,533,186.0,61.00032576562984,124.99967423437016,2023-08-05 11:00:00,2023,Q7
2748,2023-08-06,927,20.0,19.655162882814924,0.3448371171850759,2023-08-06 08:00:00,2023,Q7
2749,2023-08-06,072,29.0,11.542581441407462,17.457418558592536,2023-08-06 16:00:00,2023,Q7
2750,2023-08-06,534,217.0,41.64516288281492,175.35483711718507,2023-08-06 15:30:00,2023,Q7
